0.012035	0.0004446922	0.7570370370
0.012036	0.0004446922	0.7566666667
0.012038	0.0004521244	0.7566666667
0.012038	0.0004521244	0.7562962963
0.012048	0.0004756596	0.7562962963
0.012048	0.0004756596	0.7559259259
0.012054	0.0004967175	0.7559259259
0.012054	0.0004967175	0.7555555556
0.012057	0.0005029109	0.7555555556
0.012058	0.0005029109	0.7551851852
0.012060	0.0005103431	0.7551851852
0.012060	0.0005103431	0.7548148148
0.012061	0.0005152979	0.7548148148
0.012062	0.0005152979	0.7544444444
0.012070	0.0005363558	0.7544444444
0.012071	0.0005363558	0.7537037037
0.012071	0.0005375945	0.7537037037
0.012071	0.0005375945	0.7533333333
0.012072	0.0005437879	0.7533333333
0.012073	0.0005437879	0.7529629630
0.012077	0.0005524588	0.7529629630
0.012077	0.0005524588	0.7525925926
0.012078	0.0005574136	0.7525925926
0.012078	0.0005574136	0.7522222222
0.012079	0.0005586523	0.7522222222
0.012080	0.0005586523	0.7518518519
0.012082	0.0005623684	0.7518518519
0.012082	0.0005623684	0.7514814815
0.012087	0.0005809488	0.7514814815
0.012088	0.0005809488	0.7511111111
0.012090	0.0005920971	0.7511111111
0.012091	0.0005920971	0.7507407407
0.012094	0.0006020067	0.7507407407
0.012094	0.0006020067	0.7503703704
0.012096	0.0006069615	0.7503703704
0.012097	0.0006069615	0.7500000000
0.012097	0.0006094389	0.7500000000
0.012097	0.0006094389	0.7496296296
0.012099	0.0006193484	0.7496296296
0.012100	0.0006193484	0.7492592593
0.012101	0.0006243032	0.7492592593
0.012101	0.0006243032	0.7488888889
0.012107	0.0006404063	0.7488888889
0.012107	0.0006404063	0.7485185185
0.012107	0.0006428837	0.7485185185
0.012107	0.0006428837	0.7481481481
0.012108	0.0006465998	0.7481481481
0.012108	0.0006465998	0.7474074074
0.012116	0.0006812833	0.7474074074
0.012117	0.0006812833	0.7470370370
0.012119	0.0006924316	0.7470370370
0.012120	0.0006924316	0.7459259259
0.012125	0.0007097733	0.7459259259
0.012126	0.0007097733	0.7455555556
0.012128	0.0007196829	0.7455555556
0.012128	0.0007196829	0.7451851852
0.012134	0.0007407407	0.7451851852
0.012134	0.0007407407	0.7444444444
0.012137	0.0007568438	0.7444444444
0.012138	0.0007568438	0.7440740741
0.012142	0.0007692308	0.7440740741
0.012142	0.0007692308	0.7437037037
0.012143	0.0007754243	0.7437037037
0.012144	0.0007754243	0.7433333333
0.012144	0.0007779016	0.7433333333
0.012145	0.0007779016	0.7425925926
0.012149	0.0007915273	0.7425925926
0.012149	0.0007915273	0.7422222222
0.012149	0.0007927660	0.7422222222
0.012149	0.0007927660	0.7418518519
0.012153	0.0008088691	0.7418518519
0.012153	0.0008088691	0.7414814815
0.012156	0.0008163013	0.7414814815
0.012156	0.0008163013	0.7411111111
0.012156	0.0008175399	0.7411111111
0.012157	0.0008175399	0.7407407407
0.012158	0.0008262108	0.7407407407
0.012158	0.0008262108	0.7403703704
0.012159	0.0008286882	0.7403703704
0.012159	0.0008286882	0.7400000000
0.012160	0.0008324043	0.7400000000
0.012160	0.0008324043	0.7396296296
0.012162	0.0008410752	0.7396296296
0.012162	0.0008410752	0.7392592593
0.012164	0.0008522235	0.7392592593
0.012165	0.0008522235	0.7388888889
0.012167	0.0008596556	0.7388888889
0.012167	0.0008596556	0.7385185185
0.012168	0.0008633717	0.7385185185
0.012168	0.0008633717	0.7381481481
0.012172	0.0008893844	0.7381481481
0.012172	0.0008893844	0.7377777778
0.012174	0.0008955779	0.7377777778
0.012174	0.0008955779	0.7374074074
0.012176	0.0008992939	0.7374074074
0.012176	0.0008992939	0.7370370370
0.012180	0.0009203518	0.7370370370
0.012180	0.0009203518	0.7366666667
0.012183	0.0009327388	0.7366666667
0.012184	0.0009327388	0.7362962963
0.012188	0.0009525579	0.7362962963
0.012188	0.0009525579	0.7359259259
0.012189	0.0009550353	0.7359259259
0.012189	0.0009550353	0.7355555556
0.012199	0.0010169701	0.7355555556
0.012199	0.0010169701	0.7351851852
0.012201	0.0010268797	0.7351851852
0.012201	0.0010268797	0.7348148148
0.012203	0.0010343119	0.7348148148
0.012203	0.0010343119	0.7344444444
0.012208	0.0010615632	0.7344444444
0.012208	0.0010615632	0.7340740741
0.012209	0.0010665180	0.7340740741
0.012209	0.0010665180	0.7337037037
0.012211	0.0010776663	0.7337037037
0.012211	0.0010776663	0.7333333333
0.012215	0.0010974854	0.7333333333
0.012215	0.0010974854	0.7329629630
0.012215	0.0010987241	0.7329629630
0.012215	0.0010987241	0.7325925926
0.012219	0.0011210207	0.7325925926
0.012220	0.0011210207	0.7322222222
0.012223	0.0011396011	0.7322222222
0.012223	0.0011396011	0.7318518519
0.012229	0.0011705686	0.7318518519
0.012229	0.0011705686	0.7314814815
0.012235	0.0012015360	0.7314814815
0.012235	0.0012015360	0.7311111111
